Sector,Gebied,Studie,Type,Graad,ISAT,Actueel,Historisch,Totaal
TAAL EN CULTUUR,religie,M Geestelijke Verzorging,wo,ma,60262,.,1,1
TAAL EN CULTUUR,religie,M Godsdienstonderwijs,wo,ma,60263,.,1,1
TAAL EN CULTUUR,religie,M Verdieping,wo,ma,60264,1,.,1
TAAL EN CULTUUR,religie,M Mens en Zorg,wo,ma,60265,.,1,1
TAAL EN CULTUUR,religie,M Islam in de moderne wereld,wo,ma,60285,.,1,1
TAAL EN CULTUUR,religie,"M Philosophy: Rationality
(research)",wo,ma,60325,.,1,1
TAAL EN CULTUUR,religie,"M Religie in Samenleving en
Cultuur",wo,ma,60402,.,1,1
TAAL EN CULTUUR,religie,M Christendom en Islam,wo,ma,60404,.,1,1
TAAL EN CULTUUR,religie,M Theology,wo,ma,60501,.,1,1
TAAL EN CULTUUR,religie,"M Interreligieuze
spiritualiteitsstudies",wo,ma,60502,.,1,1
TAAL EN CULTUUR,religie,"M Religion and Culture
(research)",wo,ma,60600,.,1,1
TAAL EN CULTUUR,religie,M Geestelijke Verzorging,wo,ma,60601,.,1,1
TAAL EN CULTUUR,religie,M Theologie en Kerk,wo,ma,60725,.,1,1
TAAL EN CULTUUR,religie,M Religie en Theologie,wo,ma,60726,.,1,1
TAAL EN CULTUUR,religie,"M Theologie &
Religiewetenschappen",wo,ma,60824,7,.,7
TAAL EN CULTUUR,religie,"M Theologie &
Religiewetenschappen",wo,ma,60825,1,.,1
TAAL EN CULTUUR,religie,"M Theologie &
Religiewetenschappen (research)",wo,ma,60827,3,1,4
TAAL EN CULTUUR,religie,M Godgeleerdheid,wo,ma,66100,.,2,2
TAAL EN CULTUUR,religie,M Godsdienstwetenschap,wo,ma,66104,.,1,1
TAAL EN CULTUUR,religie,M Humanistiek,wo,ma,66105,1,.,1
TAAL EN CULTUUR,religie,M Algemene Godgeleerdheid,wo,ma,66107,.,1,1
TAAL EN CULTUUR,religie,M Godgeleerdheid,wo,ma,66109,.,1,1
TAAL EN CULTUUR,religie,M Godgeleerdheid (klassiek),wo,ma,66110,.,1,1
TAAL EN CULTUUR,religie,"M Religie en
Levensbeschouwing",wo,ma,66114,.,1,1
TAAL EN CULTUUR,religie,M Theologie Algemeen,wo,ma,66117,1,.,1
TAAL EN CULTUUR,religie,"M Religion and Theology
(research)",wo,ma,66118,.,1,1
TAAL EN CULTUUR,religie,M Islamic Theology,wo,ma,66120,.,1,1
TAAL EN CULTUUR,religie,M Theologie,wo,ma,66121,.,1,1
TAAL EN CULTUUR,religie,M Gemeentepredikant,wo,ma,66122,1,.,1
TAAL EN CULTUUR,religie,"M Wetenschap van Godsdienst en
Levensbeschouwing",wo,ma,66800,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,B Cultureel Erfgoed,hbo,ba,34735,1,.,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M Museology (post-initiele
master)",hbo,ma,70038,1,.,1
TAAL EN CULTUUR,geschiedenis en archeologie,Geschiedenis,wo,ongedeeld,6034,.,7,7
TAAL EN CULTUUR,geschiedenis en archeologie,Mediaevistiek,wo,ongedeeld,6067,.,3,3
TAAL EN CULTUUR,geschiedenis en archeologie,Pre- en protohistorie,wo,ongedeeld,6172,.,2,2
TAAL EN CULTUUR,geschiedenis en archeologie,"Cultuur- en
mentaliteitsgeschiedenis",wo,ongedeeld,6186,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,Archeologie,wo,ongedeeld,6703,.,2,2
TAAL EN CULTUUR,geschiedenis en archeologie,Oudheidkunde,wo,ongedeeld,6704,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,Archeologie en Prehistorie,wo,ongedeeld,6825,.,4,4
TAAL EN CULTUUR,geschiedenis en archeologie,B Geschiedenis,wo,ba,56034,7,.,7
TAAL EN CULTUUR,geschiedenis en archeologie,B Archeologie,wo,ba,56703,3,.,3
TAAL EN CULTUUR,geschiedenis en archeologie,B Oudheidkunde,wo,ba,56704,1,.,1
TAAL EN CULTUUR,geschiedenis en archeologie,B Archeologie en Prehistorie,wo,ba,56825,1,1,2
TAAL EN CULTUUR,geschiedenis en archeologie,M Museumconservator,wo,ma,60037,.,2,2
TAAL EN CULTUUR,geschiedenis en archeologie,M Oudheidstudies (research),wo,ma,60039,3,.,3
TAAL EN CULTUUR,geschiedenis en archeologie,M Maatschappijgeschiedenis,wo,ma,60088,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M Historische Wetenschappen: Ideologie, Mentaliteit en Maatschappelijke Praktijk (research)",wo,ma,60129,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Archeologie (research),wo,ma,60133,3,.,3
TAAL EN CULTUUR,geschiedenis en archeologie,M Geschiedenis (research),wo,ma,60139,7,.,7
TAAL EN CULTUUR,geschiedenis en archeologie,M Archaeology,wo,ma,60175,.,2,2
TAAL EN CULTUUR,geschiedenis en archeologie,M Archiefwetenschap,wo,ma,60181,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M Preservation and Presentation of the Moving
Image",wo,ma,60192,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Archaeology (research),wo,ma,60280,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Cultureel Erfgoed,wo,ma,60283,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M Geschiedenis na 1400
(research)",wo,ma,60297,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M History: Societies and
Institutions (research)",wo,ma,60298,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Early Modern Intellectual History (research),wo,ma,60373,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M Classical, Medieval and Renaissance Studies (CMRS)
: Text and Context in Premodern and Early Modern Times (research)",wo,ma,60638,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Modern History and International Relations: Transformation and Acceptance (research),wo,ma,60641,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Antieke Cultuur,wo,ma,60714,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Middeleeuwse studies,wo,ma,60736,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Renaissance Studies,wo,ma,60737,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Cultureel Erfgoed,wo,ma,60739,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M History: Cities, States and Citizenship (research)",wo,ma,60760,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Medieval Studies (research),wo,ma,60762,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,"M Classics and Ancient Near Eastern Civilizations
(research)",wo,ma,60767,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Archeologie,wo,ma,60805,4,.,4
TAAL EN CULTUUR,geschiedenis en archeologie,M Erfgoedstudies,wo,ma,60808,2,.,2
TAAL EN CULTUUR,geschiedenis en archeologie,"M Internationale Betrekkingen
(research)",wo,ma,60820,1,.,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Oudheidstudies,wo,ma,60821,5,1,6
TAAL EN CULTUUR,geschiedenis en archeologie,M Erfgoedstudies,wo,ma,60835,1,.,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Erfgoedstudies,wo,ma,60836,2,.,2
TAAL EN CULTUUR,geschiedenis en archeologie,M Geschiedenis,wo,ma,66034,7,.,7
TAAL EN CULTUUR,geschiedenis en archeologie,M Oudheidkunde,wo,ma,66704,.,1,1
TAAL EN CULTUUR,geschiedenis en archeologie,M Archeologie en Prehistorie,wo,ma,66825,.,2,2
TAAL EN CULTUUR,"journalistiek, communicatie en media","Film en t.v. (tweede fase-
opleiding)",hbo,ongedeeld,4734,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",B Journalistiek,hbo,ba,34686,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",B Film en Televisie,hbo,ba,34733,1,.,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",B Audiovisuele vormgeving,hbo,ba,39214,.,2,2
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Film,hbo,ma,44733,1,.,1
TAAL EN CULTUUR,"journalistiek, communicatie en media","Boek- en
informatiewetenschap",wo,ongedeeld,6638,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",Film- en televisiewetenschap,wo,ongedeeld,6699,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media","Theater-, Film- en
Televisiewetenschap",wo,ongedeeld,6702,.,2,2
TAAL EN CULTUUR,"journalistiek, communicatie en media",Bedrijfscommunicatie letteren,wo,ongedeeld,6719,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",Communicatie- en informatiewetenschappen,wo,ongedeeld,6826,.,6,6
TAAL EN CULTUUR,"journalistiek, communicatie en media",B Media en informatie,wo,ba,50010,1,.,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",B Media en Cultuur,wo,ba,50906,3,.,3
TAAL EN CULTUUR,"journalistiek, communicatie en media",B Communicatie- en Informatiewetenschappen,wo,ba,56826,5,.,5
TAAL EN CULTUUR,"journalistiek, communicatie en media",M ICT en Vertalen,wo,ma,60040,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Media en Journalistiek,wo,ma,60089,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Mediacultuur,wo,ma,60113,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Boek en Digitale Media,wo,ma,60138,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Bedrijfscommunicatie,wo,ma,60176,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media","M Culturele
Informatiewetenschap",wo,ma,60180,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Redacteur/Editor,wo,ma,60186,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Tekst en Communicatie,wo,ma,60187,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Media en Cultuur,wo,ma,60190,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Journalistiek en Media,wo,ma,60191,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Media Studies (research),wo,ma,60194,.,2,2
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Communicatiestudies,wo,ma,60308,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media","M Comparative Arts and Media
Studies",wo,ma,60374,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Journalistiek,wo,ma,60628,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Journalistiek,wo,ma,60665,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media","M Nieuwe Media en Digitale
Cultuur",wo,ma,60718,.,1,1
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Mediastudies,wo,ma,60830,5,.,5
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Mediastudies,wo,ma,60831,2,.,2
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Mediastudies (research),wo,ma,60832,3,.,3
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Communicatie- & Informatiewetenschappen,wo,ma,60833,2,.,2
TAAL EN CULTUUR,"journalistiek, communicatie en media","M Communicatie- &
Informatiewetenschappen (research)",wo,ma,60834,3,.,3
TAAL EN CULTUUR,"journalistiek, communicatie en media",M Communicatie- & Informatiewetenschappen,wo,ma,66826,4,1,5
TAAL EN CULTUUR,taal en cultuur overig,Opleiding tolk-vertaler,hbo,ongedeeld,4001,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,"Voortgezette Opleiding
Danstherapie",hbo,ongedeeld,9108,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,B Opleiding Tolk-Vertaler,hbo,ba,34004,2,.,2
TAAL EN CULTUUR,taal en cultuur overig,"B Opleiding tot Vertaler (4-
jarig)",hbo,ba,34056,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,"B Opleiding tot vertaler
Spaans",hbo,ba,34486,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,B Muziektherapie,hbo,ba,39206,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,M Master Design,hbo,ma,49098,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,M Master of Arts Therapies,hbo,ma,49108,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,"M Kunsteducatie (post-initiele
master)",hbo,ma,70044,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Master of Music Therapy (post-initiele master),hbo,ma,70192,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,Europese studies,wo,ongedeeld,6051,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,Spraak- en taalpathologie,wo,ongedeeld,6058,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,Beleid en Bestuur in Internationale Organisaties,wo,ongedeeld,6086,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,B Internationale Betrekkingen en Internationale Organisatie,wo,ba,50627,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,B Liberal Arts,wo,ba,50667,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,B Europese Studies,wo,ba,56051,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,"M European Studies on
Society, Science and Technology",wo,ma,60002,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Taal- en Spraakpathologie,wo,ma,60258,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Europese Studies,wo,ma,60284,2,.,2
TAAL EN CULTUUR,taal en cultuur overig,M Taal- en Spraaktechnologie,wo,ma,60503,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Euroculture,wo,ma,60624,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Humanitarian Action,wo,ma,60626,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Internationale Betrekkingen en Internationale Organisatie,wo,ma,60627,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,"M Conflict Studies and Human
Rights",wo,ma,60712,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,"M Comparative Womens
Studies",wo,ma,60719,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Internationale betrekkingen,wo,ma,60734,3,.,3
TAAL EN CULTUUR,taal en cultuur overig,"M Gender and Ethnicity
(research)",wo,ma,60759,.,1,1
TAAL EN CULTUUR,taal en cultuur overig,M Internationale Betrekkingen,wo,ma,60819,1,.,1
TAAL EN CULTUUR,taal en cultuur overig,"M Speech and Language
Pathology",wo,ma,66058,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",Ad Chemische Technologie,hbo,ad,80005,2,.,2
TECHNIEK,"biologie, scheikunde en medisch",Ad Klinische Chemie,hbo,ad,80033,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",B Applied Science,hbo,ba,30008,2,1,3
TECHNIEK,"biologie, scheikunde en medisch",B Mens en Techniek,hbo,ba,30039,5,.,5
TECHNIEK,"biologie, scheikunde en medisch",B Forensisch Onderzoek,hbo,ba,34112,2,1,3
TECHNIEK,"biologie, scheikunde en medisch",B Medisch Ingenieur,hbo,ba,34199,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",B Chemische Technologie,hbo,ba,34275,7,4,11
TECHNIEK,"biologie, scheikunde en medisch",B Biotechnologie,hbo,ba,34331,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",B Chemie,hbo,ba,34396,11,6,17
TECHNIEK,"biologie, scheikunde en medisch","B Biologie en Medisch
Laboratoriumonderzoek",hbo,ba,34397,10,6,16
TECHNIEK,"biologie, scheikunde en medisch",B Technisch Chemicus,hbo,ba,34476,.,1,1
TECHNIEK,"biologie, scheikunde en medisch","B Laborant Klinische
Neurofysiologie",hbo,ba,34477,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",B Bewegingstechnologie,hbo,ba,34584,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",B Orthopedische Technologie,hbo,ba,34953,1,1,2
TECHNIEK,"biologie, scheikunde en medisch",B Bio-informatica,hbo,ba,39215,3,.,3
TECHNIEK,"biologie, scheikunde en medisch",B Biometrie,hbo,ba,39217,1,.,1
TECHNIEK,"biologie, scheikunde en medisch","B Gezondheidszorg
Technologie",hbo,ba,39219,2,1,3
TECHNIEK,"biologie, scheikunde en medisch",B Genetische Modificatie,hbo,ba,39222,.,4,4
TECHNIEK,"biologie, scheikunde en medisch",B Laborant Klinische Neurofysiologie (open bestel),hbo,ba,81001,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",M Molecular Life Sciences (post-initiele master),hbo,ma,70049,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",M Molecular Life Sciences (post-initiele master),hbo,ma,70167,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",M Polymer Engineering (joint degree) (post-initiele master),hbo,ma,70178,2,.,2
TECHNIEK,"biologie, scheikunde en medisch",Biomedische Technologie,wo,ongedeeld,6226,.,2,2
TECHNIEK,"biologie, scheikunde en medisch",Scheikundige Technologie,wo,ongedeeld,6257,.,1,1
TECHNIEK,"biologie, scheikunde en medisch","Werktuigkundige medische
technologie",wo,ongedeeld,6269,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",Life Science and Technology,wo,ongedeeld,6286,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",Scheikundige Technologie,wo,ongedeeld,6960,.,4,4
TECHNIEK,"biologie, scheikunde en medisch",B Scheikundige Technologie en Bioprocestechnologie,wo,ba,50340,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",B Nanobiologie (joint degree),wo,ba,55003,2,.,2
TECHNIEK,"biologie, scheikunde en medisch",B Biomedische Technologie,wo,ba,56226,2,.,2
TECHNIEK,"biologie, scheikunde en medisch",B Life Science and Technology,wo,ba,56286,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",B Scheikundige Technologie,wo,ba,56960,3,.,3
TECHNIEK,"biologie, scheikunde en medisch","B Molecular Science and
Technology",wo,ba,59308,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",M Medical Engineering,wo,ma,60344,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",M Biochemical Engineering,wo,ma,60350,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",M Chemical Engineering,wo,ma,60437,4,.,4
TECHNIEK,"biologie, scheikunde en medisch",M Biomedische Technologie,wo,ma,60621,.,1,1
TECHNIEK,"biologie, scheikunde en medisch",M Nanobiology (joint degree),wo,ma,65011,2,.,2
TECHNIEK,"biologie, scheikunde en medisch",M Biomedical Engineering,wo,ma,66226,4,.,4
TECHNIEK,"biologie, scheikunde en medisch","M Life Science and
Technology",wo,ma,66286,1,.,1
TECHNIEK,"biologie, scheikunde en medisch",M Scheikundige Technologie,wo,ma,66960,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Kort HBO informatica,hbo,ongedeeld,4292,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Elektrotechniek,hbo,ad,80017,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Technische Informatica,hbo,ad,80022,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad IT Service Management,hbo,ad,80024,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Projectleider Techniek,hbo,ad,80039,2,.,2
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad ICT-Beheer,hbo,ad,80071,2,.,2
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Informatica,hbo,ad,80075,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Maintenance & Mechanics,hbo,ad,80079,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad ICT Service Management,hbo,ad,80083,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad ICT & Telecommunicatie,hbo,ad,80109,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Industriele Automatisering,hbo,ad,80110,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","Ad Elektrotechniek/Energietechni
ek",hbo,ad,80123,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Elektrotechniek/Embedded Systems Engineering,hbo,ad,80124,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Software Development,hbo,ad,80130,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad IT Service Management (vraagfinanciering),hbo,ad,80901,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad ICT & Telecommunicatie (vraagfinanciering),hbo,ad,80903,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Ad Industriele Automatisering (vraagfinanciering),hbo,ad,80904,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Information Security
Management",hbo,ba,30010,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Advanced Sensor
Applications",hbo,ba,30015,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B HBO-ICT,hbo,ba,30020,9,.,9
TECHNIEK,"wiskunde, natuurkunde en informatica",B Public ICT Management,hbo,ba,30104,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B ICT-Telecommunicatie,hbo,ba,34058,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Software Engineering and
Internetmarketing",hbo,ba,34061,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Embedded Systems
Engineering",hbo,ba,34131,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Hogere Opleiding Software
Engineer",hbo,ba,34245,.,2,2
TECHNIEK,"wiskunde, natuurkunde en informatica",B Elektrotechniek,hbo,ba,34267,14,7,21
TECHNIEK,"wiskunde, natuurkunde en informatica",B Technische Natuurkunde,hbo,ba,34268,3,4,7
TECHNIEK,"wiskunde, natuurkunde en informatica",B Hogere Informatica,hbo,ba,34269,.,4,4
TECHNIEK,"wiskunde, natuurkunde en informatica",B Computertechniek,hbo,ba,34270,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Informatica en
Informatiekunde",hbo,ba,34289,.,3,3
TECHNIEK,"wiskunde, natuurkunde en informatica",B Elektronica,hbo,ba,34313,.,2,2
TECHNIEK,"wiskunde, natuurkunde en informatica",B Elektronica Ingenieur,hbo,ba,34349,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Energie- en
Procestechnologie (AOT)",hbo,ba,34369,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B AOT - Techniek,hbo,ba,34386,1,3,4
TECHNIEK,"wiskunde, natuurkunde en informatica",B Elektronicatechniek,hbo,ba,34472,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B Technische Informatica,hbo,ba,34475,11,10,21
TECHNIEK,"wiskunde, natuurkunde en informatica",B Informatica,hbo,ba,34479,16,12,28
TECHNIEK,"wiskunde, natuurkunde en informatica",B IT-Service Management,hbo,ba,34488,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B Logistieke Informatica,hbo,ba,34670,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B Informatie en Communicatie Technologie,hbo,ba,34671,1,1,2
TECHNIEK,"wiskunde, natuurkunde en informatica",B Toegepaste Wiskunde,hbo,ba,35168,5,3,8
TECHNIEK,"wiskunde, natuurkunde en informatica",B Industriele Automatisering,hbo,ba,39216,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B ICT Telecommunicatie
Ingenieur",hbo,ba,39243,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Netwerk Infrastructuur
Design",hbo,ba,39250,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",B Informatica (Software Engineering) (open bestel),hbo,ba,81003,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Technische Informatica
(open bestel)",hbo,ba,81007,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Elektrotechniek
(vraagfinanciering)",hbo,ba,81020,3,.,3
TECHNIEK,"wiskunde, natuurkunde en informatica","B Informatica
(vraagfinanciering)",hbo,ba,81024,2,.,2
TECHNIEK,"wiskunde, natuurkunde en informatica",B Informatie en Communicatie Technologie (vraagfinanciering),hbo,ba,81025,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","B Technische Informatica
(vraagfinanciering)",hbo,ba,81026,2,.,2
TECHNIEK,"wiskunde, natuurkunde en informatica","B IT-Service Management
(vraagfinanciering)",hbo,ba,81027,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M Master Sensor System
Engineering",hbo,ma,40015,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",M Applied Nanotechnology,hbo,ma,49097,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M European Master in
Renewable Energy",hbo,ma,69299,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M Control Systems Engineering (post-initiele
master)",hbo,ma,70034,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M Informatics (post-initiele
master)",hbo,ma,70050,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica",M Master in Management en ICT (post-initiele master),hbo,ma,70062,1,1,2
TECHNIEK,"wiskunde, natuurkunde en informatica","M Telecommunication
Management (post-initiele master)",hbo,ma,70064,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M Master of ICT and Business Innovation (post-initiele
master)",hbo,ma,70119,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M Control Systems
Engineering (post-initiele master)",hbo,ma,70148,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M Master of Business
Information (post-initiele master)",hbo,ma,70157,1,.,1
TECHNIEK,"wiskunde, natuurkunde en informatica","M European Master in Renewable Energy (post-
initiele master)",hbo,ma,75097,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Bedrijfsinformatietechnologie,wo,ongedeeld,6066,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Technische Wiskunde,wo,ongedeeld,6152,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Elektrotechniek,wo,ongedeeld,6256,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Technische Natuurkunde,wo,ongedeeld,6263,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Informatietechniek,wo,ongedeeld,6268,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Milieutechnologie,wo,ongedeeld,6272,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Installatietechniek,wo,ongedeeld,6276,.,1,1
TECHNIEK,"wiskunde, natuurkunde en informatica",Technische Informatica,wo,ongedeeld,6281,.,1,1
